mapping_id,source_dataset_id,target_dataset_id,source_column_id,target_column_id,mapping_type_id,mapping_name,source_column_name,target_column_name,mapping_expression,description,business_rule,mapping_group_code,source_ordinal,sort_order,is_primary_source,is_active,created_at,created_by,updated_at,updated_by
606,,66,,,2,,,ledger_type_level1_name,CAST(NULL AS STRING),Null level 1 name,,unknown_member,1,11,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
607,,66,,,2,,,ledger_type_level1_description,CAST(NULL AS STRING),Null level 1 desc,,unknown_member,1,12,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
608,,66,,,2,,,ledger_type_level2_id,CAST(NULL AS STRING),Null level 2 ID,,unknown_member,1,13,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
609,,66,,,2,,,ledger_type_level2_bk,CAST(NULL AS BIGINT),Null level 2 BK,,unknown_member,1,14,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
610,,66,,,2,,,ledger_type_level2_code,CAST(NULL AS STRING),Null level 2 code,,unknown_member,1,15,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
611,,66,,,2,,,ledger_type_level2_name,CAST(NULL AS STRING),Null level 2 name,,unknown_member,1,16,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
612,,66,,,2,,,ledger_type_level2_description,CAST(NULL AS STRING),Null level 2 desc,,unknown_member,1,17,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
613,,66,,,2,,,ledger_type_level3_id,CAST(NULL AS STRING),Null level 3 ID,,unknown_member,1,18,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
614,,66,,,2,,,ledger_type_level3_bk,CAST(NULL AS BIGINT),Null level 3 BK,,unknown_member,1,19,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
615,,66,,,2,,,ledger_type_level3_code,CAST(NULL AS STRING),Null level 3 code,,unknown_member,1,20,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
616,,66,,,2,,,ledger_type_level3_name,CAST(NULL AS STRING),Null level 3 name,,unknown_member,1,21,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
617,,66,,,2,,,ledger_type_level3_description,CAST(NULL AS STRING),Null level 3 desc,,unknown_member,1,22,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
618,,66,,,2,,,ledger_type_level4_id,CAST(NULL AS STRING),Null level 4 ID,,unknown_member,1,23,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
619,,66,,,2,,,ledger_type_level4_bk,CAST(NULL AS BIGINT),Null level 4 BK,,unknown_member,1,24,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
620,,66,,,2,,,ledger_type_level4_code,CAST(NULL AS STRING),Null level 4 code,,unknown_member,1,25,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
621,,66,,,2,,,ledger_type_level4_name,CAST(NULL AS STRING),Null level 4 name,,unknown_member,1,26,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
622,,66,,,2,,,ledger_type_level4_description,CAST(NULL AS STRING),Null level 4 desc,,unknown_member,1,27,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
623,,66,,,1,,created_at,created_at,created_at,Created timestamp,,unknown_member,1,28,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
624,,66,,,1,,modified_at,modified_at,modified_at,Modified timestamp,,unknown_member,1,29,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
625,,66,,,1,,loaded_at,loaded_at_source,loaded_at,Source load timestamp,,unknown_member,1,30,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
626,,66,,,2,,,loaded_at,CURRENT_TIMESTAMP,Silver load timestamp,,unknown_member,1,31,true,true,2026-03-16 12:00:00.0000000,system,2026-03-18 14:32:37.1666667,ansi_sql_migration
627,,66,,,2,,,is_deleted_flag,CAST(0 AS TINYINT),Soft delete flag,,unknown_member,1,32,true,true,2026-03-16 12:00:00.0000000,system,2026-03-16 12:00:00.0000000,
700,44,47,,,1,,account_id,account_id,account.account_id,,,gold,,1,true,true,2026-02-16 09:13:20.3666667,system,2026-02-16 09:13:20.3666667,
701,44,47,,,1,,owner_id,owner_id,account.owner_id,,,gold,,2,true,true,2026-02-16 09:13:20.3666667,system,2026-02-16 09:13:20.3666667,
702,44,47,,,1,,chart_of_account_id,chart_of_account_id,chart_of_account_id,,,gold,,3,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7566667,metadata_generator
703,44,47,,,1,,system_account_id,system_account_id,system_account_id,,,gold,,4,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7600000,metadata_generator
704,44,47,,,1,,account_indicator_id,account_indicator_id,account_indicator_id,,,gold,,5,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7633333,metadata_generator
705,44,47,,,1,,ledger_type_id,ledger_type_id,account.ledger_type_id,,,gold,,6,true,true,2026-02-16 09:13:20.3666667,system,2026-02-16 09:13:20.3666667,
706,44,47,,,1,,account_code,account_code,account.account_code,,,gold,,7,true,true,2026-02-16 09:13:20.3666667,system,2026-02-16 09:13:20.3666667,
707,44,47,,,1,,account_name,account_name,account.account_name,,,gold,,8,true,true,2026-02-16 09:13:20.3666667,system,2026-02-16 09:13:20.3666667,
708,44,47,,,1,,account_description,account_description,account_description,,,gold,,9,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7666667,metadata_generator
709,44,47,,,1,,account_description_translated,account_description_translated,account_description_translated,,,gold,,10,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7700000,metadata_generator
710,44,47,,,1,,is_balance_sheet,is_balance_sheet,is_balance_sheet,,,gold,,11,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7700000,metadata_generator
711,44,47,,,1,,is_asset,is_asset,is_asset,,,gold,,12,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7733333,metadata_generator
712,44,47,,,1,,is_cost,is_cost,is_cost,,,gold,,13,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7766667,metadata_generator
713,44,47,,,1,,is_credit,is_credit,is_credit,,,gold,,14,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7800000,metadata_generator
714,44,47,,,1,,is_equity,is_equity,is_equity,,,gold,,15,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7800000,metadata_generator
715,44,47,,,1,,is_finance,is_finance,is_finance,,,gold,,16,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7833333,metadata_generator
716,44,47,,,1,,is_liabilities,is_liabilities,is_liabilities,,,gold,,17,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7866667,metadata_generator
717,44,47,,,1,,is_posting,is_posting,is_posting,,,gold,,18,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7900000,metadata_generator
718,44,47,,,1,,is_revenue,is_revenue,is_revenue,,,gold,,19,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7933333,metadata_generator
719,44,47,,,1,,is_group,is_group,is_group,,,gold,,20,true,false,2026-02-16 09:13:20.3666667,system,2026-03-18 15:19:30.7966667,metadata_generator
720,65,47,,,1,,account_group_id,account_group_id,account.account_group_id,,,gold,,21,true,true,2026-02-16 09:13:20.3700000,system,2026-02-16 09:13:20.3700000,
721,65,47,,,1,,account_group_code,account_group_code,account_group_code,,,gold,,22,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8000000,metadata_generator
722,65,47,,,1,,account_group_name,account_group_name,account_group_name,,,gold,,23,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8000000,metadata_generator
723,65,47,,,1,,account_group_description,account_group_description,account_group_description,,,gold,,24,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8033333,metadata_generator
724,65,47,,,1,,account_group_level1_id,account_group_level1_id,account_group_level1_id,,,gold,,25,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8066667,metadata_generator
725,65,47,,,1,,account_group_level1_code,account_group_level1_code,account_group_level1_code,,,gold,,26,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8100000,metadata_generator
726,65,47,,,1,,account_group_level1_name,account_group_level1_name,account_group_level1_name,,,gold,,27,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8100000,metadata_generator
727,65,47,,,1,,account_group_level1_description,account_group_level1_description,account_group_level1_description,,,gold,,28,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8133333,metadata_generator
728,65,47,,,1,,account_group_level2_id,account_group_level2_id,account_group_level2_id,,,gold,,29,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8166667,metadata_generator
729,65,47,,,1,,account_group_level2_code,account_group_level2_code,account_group_level2_code,,,gold,,30,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8200000,metadata_generator
730,65,47,,,1,,account_group_level2_name,account_group_level2_name,account_group_level2_name,,,gold,,31,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8200000,metadata_generator
731,65,47,,,1,,account_group_level2_description,account_group_level2_description,account_group_level2_description,,,gold,,32,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8233333,metadata_generator
732,65,47,,,1,,account_group_level3_id,account_group_level3_id,account_group_level3_id,,,gold,,33,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8266667,metadata_generator
733,65,47,,,1,,account_group_level3_code,account_group_level3_code,account_group_level3_code,,,gold,,34,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8300000,metadata_generator
734,65,47,,,1,,account_group_level3_name,account_group_level3_name,account_group_level3_name,,,gold,,35,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8333333,metadata_generator
735,65,47,,,1,,account_group_level3_description,account_group_level3_description,account_group_level3_description,,,gold,,36,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8333333,metadata_generator
736,65,47,,,1,,account_group_level4_id,account_group_level4_id,account_group_level4_id,,,gold,,37,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8366667,metadata_generator
737,65,47,,,1,,account_group_level4_code,account_group_level4_code,account_group_level4_code,,,gold,,38,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8400000,metadata_generator
738,65,47,,,1,,account_group_level4_name,account_group_level4_name,account_group_level4_name,,,gold,,39,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8433333,metadata_generator
739,65,47,,,1,,account_group_level4_description,account_group_level4_description,account_group_level4_description,,,gold,,40,true,false,2026-02-16 09:13:20.3700000,system,2026-03-18 15:19:30.8433333,metadata_generator
751,52,48,,,1,,fiscal_year,fiscal_year,period.fiscal_year,,,gold,,38,true,true,2026-02-16 09:13:20.3766667,system,2026-02-16 09:13:20.3766667,
752,52,48,,,1,,fiscal_period,fiscal_period,period.fiscal_period,,,gold,,39,true,true,2026-02-16 09:13:20.3766667,system,2026-02-16 09:13:20.3766667,
753,52,48,,,1,,period_id,period_id,period.period_id,,,gold,,40,true,true,2026-02-16 09:13:20.3766667,system,2026-02-16 09:13:20.3766667,
760,48,49,,,1,,account_id,account_id,all_account_periods.account_id,,,gold,,1,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
761,48,49,,,1,,fiscal_year,fiscal_year,all_account_periods.fiscal_year,,,gold,,2,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
762,48,49,,,1,,fiscal_period,fiscal_period,all_account_periods.fiscal_period,,,gold,,3,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
763,66,49,,,1,,ledger_type_id,ledger_type_id,all_account_periods.ledger_type_id,,,gold,,4,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
764,48,49,,,1,,period_id,period_id,all_account_periods.period_id,,,gold,,5,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
765,46,49,,,1,,currency_id,currency_id,transaction.currency_id,,,gold,,6,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
766,46,49,,,1,,cost_centre_id,cost_centre_id,transaction.cost_centre_id,,,gold,,7,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
767,46,49,,,1,,project_id,project_id,transaction.project_id,,,gold,,8,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
768,46,49,,,1,,position_reference_id,position_reference_id,transaction.position_reference_id,,,gold,,9,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
769,46,49,,,1,,asset_class_id,asset_class_id,transaction.asset_class_id,,,gold,,10,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
770,46,49,,,1,,cost_revenue_period_id,cost_revenue_period_id,transaction.cost_revenue_period_id,,,gold,,11,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
771,46,49,,,1,,owner_id,owner_id,all_account_periods.owner_id,,,gold,,12,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
772,46,49,,,1,,transaction_amount,monthly_amount,"SUM(COALESCE(transaction.transaction_amount, 0))",,,gold,,13,true,true,2026-02-16 09:13:20.3800000,system,2026-02-16 09:13:20.3800000,
780,49,34,,,1,,account_id,account_id,base_aggregation.account_id,,,gold,,1,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
781,49,34,,,1,,ledger_type_id,ledger_type_id,base_aggregation.ledger_type_id,,,gold,,2,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
782,49,34,,,1,,period_id,period_id,base_aggregation.period_id,,,gold,,3,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
783,49,34,,,1,,currency_id,currency_id,base_aggregation.currency_id,,,gold,,4,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
784,49,34,,,1,,cost_centre_id,cost_centre_id,base_aggregation.cost_centre_id,,,gold,,5,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
785,49,34,,,1,,project_id,project_id,base_aggregation.project_id,,,gold,,6,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
786,49,34,,,1,,position_reference_id,position_reference_id,base_aggregation.position_reference_id,,,gold,,7,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
787,49,34,,,1,,asset_class_id,asset_class_id,base_aggregation.asset_class_id,,,gold,,8,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
788,49,34,,,1,,cost_revenue_period_id,cost_revenue_period_id,base_aggregation.cost_revenue_period_id,,,gold,,9,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
789,49,34,,,1,,owner_id,owner_id,base_aggregation.owner_id,,,gold,,10,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
790,49,34,,,1,,fiscal_year,fiscal_year,base_aggregation.fiscal_year,,,gold,,11,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
791,49,34,,,1,,fiscal_period,fiscal_period,base_aggregation.fiscal_period,,,gold,,12,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
792,49,34,,,1,,monthly_amount,gl_account_balance,"COALESCE(base_aggregation.monthly_amount, 0)",,,gold,,13,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
793,,34,,,1,,,gl_account_debit_amount,0,,,gold,,14,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
794,,34,,,1,,,gl_account_credit_amount,0,,,gold,,15,true,true,2026-02-16 09:13:20.3866667,system,2026-02-16 09:13:20.3866667,
800,44,48,,,1,,account_id,account_id,account.account_id,,,gold,,1,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
801,44,48,,,1,,account_group_id,account_group_id,account.account_group_id,,,gold,,2,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
802,44,48,,,1,,account_group_level1_id,account_group_level1_id,account.account_group_level1_id,,,gold,,3,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
803,44,48,,,1,,account_group_level2_id,account_group_level2_id,account.account_group_level2_id,,,gold,,4,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
804,44,48,,,1,,account_group_level3_id,account_group_level3_id,account.account_group_level3_id,,,gold,,5,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
805,44,48,,,1,,account_group_level4_id,account_group_level4_id,account.account_group_level4_id,,,gold,,6,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
806,44,48,,,1,,account_indicator_id,account_indicator_id,account.account_indicator_id,,,gold,,7,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
807,44,48,,,1,,chart_of_account_id,chart_of_account_id,account.chart_of_account_id,,,gold,,8,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
808,44,48,,,1,,ledger_type_id,ledger_type_id,account.ledger_type_id,,,gold,,9,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
809,44,48,,,1,,owner_id,owner_id,account.owner_id,,,gold,,10,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
810,44,48,,,1,,system_account_id,system_account_id,account.system_account_id,,,gold,,11,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
811,44,48,,,1,,source_system_id,source_system_id,account.source_system_id,,,gold,,12,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
812,44,48,,,1,,source_system_bk,source_system_bk,account.source_system_bk,,,gold,,13,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
813,44,48,,,1,,account_bk,account_bk,account.account_bk,,,gold,,14,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
814,44,48,,,1,,account_group_bk,account_group_bk,account.account_group_bk,,,gold,,15,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
815,44,48,,,1,,account_group_level1_bk,account_group_level1_bk,account.account_group_level1_bk,,,gold,,16,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
816,44,48,,,1,,account_group_level2_bk,account_group_level2_bk,account.account_group_level2_bk,,,gold,,17,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
817,44,48,,,1,,account_group_level3_bk,account_group_level3_bk,account.account_group_level3_bk,,,gold,,18,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
818,44,48,,,1,,account_group_level4_bk,account_group_level4_bk,account.account_group_level4_bk,,,gold,,19,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
819,44,48,,,1,,account_indicator_bk,account_indicator_bk,account.account_indicator_bk,,,gold,,20,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
820,44,48,,,1,,chart_of_account_bk,chart_of_account_bk,account.chart_of_account_bk,,,gold,,21,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
821,44,48,,,1,,ledger_type_bk,ledger_type_bk,account.ledger_type_bk,,,gold,,22,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
822,44,48,,,1,,owner_bk,owner_bk,account.owner_bk,,,gold,,23,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
823,44,48,,,1,,account_code,account_code,account.account_code,,,gold,,24,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
824,44,48,,,1,,account_name,account_name,account.account_name,,,gold,,25,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
825,44,48,,,1,,account_description,account_description,account.account_description,,,gold,,26,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
826,44,48,,,1,,account_description_translated,account_description_translated,account.account_description_translated,,,gold,,27,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
827,44,48,,,1,,is_balance_sheet,is_balance_sheet,account.is_balance_sheet,,,gold,,28,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
828,44,48,,,1,,is_asset,is_asset,account.is_asset,,,gold,,29,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
829,44,48,,,1,,is_cost,is_cost,account.is_cost,,,gold,,30,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
830,44,48,,,1,,is_credit,is_credit,account.is_credit,,,gold,,31,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
831,44,48,,,1,,is_equity,is_equity,account.is_equity,,,gold,,32,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
832,44,48,,,1,,is_finance,is_finance,account.is_finance,,,gold,,33,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
833,44,48,,,1,,is_liabilities,is_liabilities,account.is_liabilities,,,gold,,34,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
834,44,48,,,1,,is_posting,is_posting,account.is_posting,,,gold,,35,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
835,44,48,,,1,,is_revenue,is_revenue,account.is_revenue,,,gold,,36,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
836,44,48,,,1,,is_group,is_group,account.is_group,,,gold,,37,true,true,2026-02-16 09:39:40.4033333,system,2026-02-16 09:39:40.4033333,
900,50,51,,,1,,dbId,period_dbid,dbId,,,main,1,1,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
901,50,51,,,1,,code,period_code,code,,,main,1,2,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
902,50,51,,,1,,description,period_description,description,,,main,1,3,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
903,50,51,,,1,,fromDate,date_from,fromDate,,,main,1,4,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
904,50,51,,,1,,toDate,date_to,toDate,,,main,1,5,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
905,50,51,,,1,,year,year,year,,,main,1,6,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
906,50,51,,,1,,fiscalYear,fiscal_year,fiscalYear,,,main,1,7,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
907,50,51,,,1,,fiscalPeriod,fiscal_period,fiscalPeriod,,,main,1,8,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
908,50,51,,,1,,fiscalYearStartMonth,fiscal_year_start_month,fiscalYearStartMonth,,,main,1,9,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
909,50,51,,,1,,monthNumber,calendar_month_number,monthNumber,,,main,1,10,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
910,50,51,,,1,,month.dbId,calendar_month_dbid,month_dbId,,,main,1,11,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
911,50,51,,,1,,month.code,calendar_month_code,month_code,,,main,1,12,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
912,50,51,,,1,,month.name,calendar_month_name,month_name,,,main,1,13,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
913,50,51,,,1,,period.dbId,period_month_dbid,period_dbId,,,main,1,14,true,true,2026-02-16 12:48:34.1300000,system,2026-02-16 12:48:34.1300000,
